"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Relative Cumulative Volume (fraction 0-1)"
# Values represent fraction of structure volume with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_RelativeCumVolume,CouchSurface_11_RelativeCumVolume,override_1_RelativeCumVolume,PTV_5mm_4cm_sphere_RelativeCumVolume,.GTV_point_source_RelativeCumVolume,OAR_2_1_RelativeCumVolume
344261.070442,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344302.393341,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344343.716240,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344385.039139,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344426.362038,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344467.684937,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344509.007835,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344550.330734,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344591.653633,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344632.976532,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344674.299431,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344715.622330,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344756.945229,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344798.268127,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344839.591026,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344880.913925,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344922.236824,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
344963.559723,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
345004.882622,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
345046.205521,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
345087.528419,0.000008,0.000000,0.000015,0.005708,0.048499,0.000000
345128.851318,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345170.174217,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345211.497116,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345252.820015,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345294.142914,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345335.465813,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345376.788712,0.000008,0.000000,0.000015,0.005572,0.047344,0.000000
345418.111610,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345459.434509,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345500.757408,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345542.080307,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345583.403206,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345624.726105,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345666.049004,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345707.371902,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345748.694801,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345790.017700,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345831.340599,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345872.663498,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345913.986397,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345955.309296,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
345996.632195,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346037.955093,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346079.277992,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346120.600891,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346161.923790,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346203.246689,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346244.569588,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346285.892487,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346327.215385,0.000007,0.000000,0.000015,0.005436,0.046189,0.000000
346368.538284,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346409.861183,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346451.184082,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346492.506981,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346533.829880,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346575.152779,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346616.475677,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346657.798576,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346699.121475,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346740.444374,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346781.767273,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346823.090172,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346864.413071,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346905.735970,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346947.058868,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
346988.381767,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347029.704666,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347071.027565,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347112.350464,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347153.673363,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347194.996262,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347236.319160,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347277.642059,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347318.964958,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347360.287857,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347401.610756,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347442.933655,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347484.256554,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347525.579453,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347566.902351,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347608.225250,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347649.548149,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347690.871048,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347732.193947,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347773.516846,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347814.839745,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347856.162643,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347897.485542,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347938.808441,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
347980.131340,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348021.454239,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348062.777138,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348104.100037,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348145.422935,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348186.745834,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348228.068733,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348269.391632,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348310.714531,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348352.037430,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348393.360329,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348434.683228,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348476.006126,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348517.329025,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348558.651924,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348599.974823,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348641.297722,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348682.620621,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348723.943520,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348765.266418,0.000007,0.000000,0.000014,0.005300,0.045035,0.000000
348806.589317,0.000007,0.000000,0.000014,0.005164,0.043880,0.000000
348847.912216,0.000007,0.000000,0.000014,0.005164,0.043880,0.000000
348889.235115,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
348930.558014,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
348971.880913,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349013.203812,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349054.526711,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349095.849609,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349137.172508,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349178.495407,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349219.818306,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349261.141205,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349302.464104,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349343.787003,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349385.109901,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349426.432800,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349467.755699,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349509.078598,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349550.401497,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349591.724396,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349633.047295,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349674.370193,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349715.693092,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349757.015991,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349798.338890,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349839.661789,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349880.984688,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349922.307587,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
349963.630486,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350004.953384,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350046.276283,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350087.599182,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350128.922081,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350170.244980,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350211.567879,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350252.890778,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350294.213676,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350335.536575,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350376.859474,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350418.182373,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350459.505272,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350500.828171,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350542.151070,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350583.473969,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350624.796867,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350666.119766,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350707.442665,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350748.765564,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350790.088463,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350831.411362,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350872.734261,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350914.057159,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350955.380058,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
350996.702957,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351038.025856,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351079.348755,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351120.671654,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351161.994553,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351203.317451,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351244.640350,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351285.963249,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351327.286148,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351368.609047,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351409.931946,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351451.254845,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351492.577744,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351533.900642,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351575.223541,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351616.546440,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351657.869339,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351699.192238,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351740.515137,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351781.838036,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351823.160934,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351864.483833,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351905.806732,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351947.129631,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
351988.452530,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352029.775429,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352071.098328,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352112.421227,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352153.744125,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352195.067024,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352236.389923,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352277.712822,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352319.035721,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352360.358620,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352401.681519,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352443.004417,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352484.327316,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352525.650215,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352566.973114,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352608.296013,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352649.618912,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352690.941811,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352732.264709,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352773.587608,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352814.910507,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352856.233406,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352897.556305,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352938.879204,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
352980.202103,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353021.525002,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353062.847900,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353104.170799,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353145.493698,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353186.816597,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353228.139496,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353269.462395,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353310.785294,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353352.108192,0.000007,0.000000,0.000014,0.005029,0.042725,0.000000
353393.431091,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353434.753990,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353476.076889,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353517.399788,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353558.722687,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353600.045586,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353641.368484,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353682.691383,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353724.014282,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353765.337181,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353806.660080,0.000007,0.000000,0.000013,0.004893,0.041570,0.000000
353847.982979,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
353889.305878,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
353930.628777,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
353971.951675,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354013.274574,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354054.597473,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354095.920372,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354137.243271,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354178.566170,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354219.889069,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354261.211967,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354302.534866,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354343.857765,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354385.180664,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354426.503563,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354467.826462,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354509.149361,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354550.472260,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354591.795158,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354633.118057,0.000006,0.000000,0.000013,0.004757,0.040416,0.000000
354674.440956,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354715.763855,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354757.086754,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354798.409653,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354839.732552,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354881.055450,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354922.378349,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
354963.701248,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355005.024147,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355046.347046,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355087.669945,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355128.992844,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355170.315742,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355211.638641,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355252.961540,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355294.284439,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355335.607338,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355376.930237,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
355418.253136,0.000006,0.000000,0.000012,0.004621,0.039261,0.000000
